parent_station,service_hour,from_line,from_direction,to_line,to_direction,comparable_connections,mean_extra_transfer_wait_seconds,missed_scheduled_connection_rate
place-north,14,Orange,0,Green,0,848,57.7688679245283,0.3231132075471698
place-north,14,Orange,0,Green,1,849,335.736160188457,0.41578327444051827
place-north,14,Orange,1,Green,0,713,55.09256661991585,0.32819074333800835
place-north,14,Orange,1,Green,1,713,381.56241234221596,0.4319775596072931
place-north,15,Green,0,Orange,0,974,47.35728952772074,0.38295687885010266
place-north,15,Green,0,Orange,1,974,68.49075975359342,0.38295687885010266
place-north,15,Green,1,Orange,0,883,46.17893544733862,0.33748584371460927
place-north,15,Green,1,Orange,1,884,66.46719457013575,0.3438914027149321
place-north,15,Orange,0,Green,0,912,69.42872807017544,0.3859649122807017
place-north,15,Orange,0,Green,1,912,102.06907894736842,0.39035087719298245
place-north,15,Orange,1,Green,0,898,69.48775055679288,0.4053452115812918
place-north,15,Orange,1,Green,1,898,112.26169265033407,0.44766146993318484
place-north,16,Green,0,Orange,0,929,66.19052744886976,0.3745963401506997
place-north,16,Green,0,Orange,1,929,75.29386437029063,0.4219590958019376
place-north,16,Green,1,Orange,0,888,46.09121621621622,0.32094594594594594
place-north,16,Green,1,Orange,1,888,72.46171171171171,0.37725225225225223
place-north,16,Orange,0,Green,0,903,58.55038759689923,0.40753045404208194
place-north,16,Orange,0,Green,1,903,101.57364341085271,0.4219269102990033
place-north,16,Orange,1,Green,0,887,72.80608793686584,0.3664036076662909
place-north,16,Orange,1,Green,1,887,99.56369785794814,0.4047350620067644
place-north,17,Green,0,Orange,0,926,61.906047516198704,0.3898488120950324
place-north,17,Green,0,Orange,1,926,77.9244060475162,0.39092872570194387
place-north,17,Green,1,Orange,0,848,67.81839622641509,0.3584905660377358
place-north,17,Green,1,Orange,1,848,64.40919811320755,0.29245283018867924
place-north,17,Orange,0,Green,0,861,133.50290360046458,0.39605110336817656
place-north,17,Orange,0,Green,1,864,154.12037037037038,0.4988425925925926
place-north,17,Orange,1,Green,0,883,106.70894677236693,0.4190260475651189
place-north,17,Orange,1,Green,1,886,157.50451467268624,0.5011286681715575
place-north,18,Green,0,Orange,0,919,46.1240478781284,0.36887921653971706
place-north,18,Green,0,Orange,1,919,70.46463547334059,0.352557127312296
place-north,18,Green,1,Orange,0,908,42.51762114537445,0.3568281938325991
place-north,18,Green,1,Orange,1,909,77.61276127612761,0.3432343234323432
place-north,18,Orange,0,Green,0,888,116.65990990990991,0.41216216216216217
place-north,18,Orange,0,Green,1,895,149.5441340782123,0.4245810055865922
place-north,18,Orange,1,Green,0,891,107.90460157126824,0.40404040404040403
place-north,18,Orange,1,Green,1,898,138.60022271714922,0.4510022271714922
place-north,19,Green,0,Orange,0,963,65.02803738317758,0.367601246105919
place-north,19,Green,0,Orange,1,962,83.75675675675676,0.3762993762993763
place-north,19,Green,1,Orange,0,855,62.81988304093567,0.391812865497076
place-north,19,Green,1,Orange,1,856,82.4964953271028,0.3598130841121495
place-north,19,Orange,0,Green,0,822,76.64355231143553,0.4635036496350365
place-north,19,Orange,0,Green,1,830,117.10963855421687,0.39518072289156625
place-north,19,Orange,1,Green,0,874,75.27688787185355,0.477116704805492
place-north,19,Orange,1,Green,1,885,116.63841807909604,0.3943502824858757
place-north,20,Green,0,Orange,0,927,51.60086299892125,0.343042071197411
place-north,20,Green,0,Orange,1,924,74.03354978354979,0.3354978354978355
place-north,20,Green,1,Orange,0,938,48.70575692963752,0.2761194029850746
place-north,20,Green,1,Orange,1,938,76.86993603411514,0.31236673773987206
place-north,20,Orange,0,Green,0,734,76.4441416893733,0.47002724795640327
place-north,20,Orange,0,Green,1,742,87.6078167115903,0.48517520215633425
place-north,20,Orange,1,Green,0,752,72.78856382978724,0.46143617021276595
place-north,20,Orange,1,Green,1,768,81.08072916666667,0.4674479166666667
place-north,21,Green,0,Orange,0,953,70.8205666316894,0.4092339979013641
place-north,21,Green,0,Orange,1,951,85.78969505783385,0.4237644584647739
place-north,21,Green,1,Orange,0,824,73.74393203883496,0.32281553398058255
place-north,21,Green,1,Orange,1,825,77.5430303030303,0.3503030303030303
place-north,21,Orange,0,Green,0,769,58.19115734720416,0.42912873862158646
place-north,21,Orange,0,Green,1,773,145.39715394566625,0.535575679172057
place-north,21,Orange,1,Green,0,746,72.88471849865952,0.4168900804289544
place-north,21,Orange,1,Green,1,754,129.43766578249335,0.46551724137931033
place-north,22,Green,0,Orange,0,908,66.22907488986785,0.4834801762114537
place-north,22,Green,0,Orange,1,906,81.86534216335541,0.49448123620309054
place-north,22,Green,1,Orange,0,867,71.42214532871972,0.405997693194925
place-north,22,Green,1,Orange,1,872,82.8979357798165,0.4552752293577982
place-north,22,Orange,0,Green,0,748,70.04411764705883,0.5147058823529411
place-north,22,Orange,0,Green,1,731,137.8139534883721,0.5266757865937073
place-north,22,Orange,1,Green,0,749,89.3004005340454,0.5487316421895861
place-north,22,Orange,1,Green,1,741,129.38326585695006,0.562753036437247
place-north,23,Green,0,Orange,0,781,67.89628681177977,0.6235595390524968
place-north,23,Green,0,Orange,1,749,57.21895861148197,0.5607476635514018
place-north,23,Green,1,Orange,0,759,71.08300395256917,0.5691699604743083
place-north,23,Green,1,Orange,1,746,75.96246648793566,0.5509383378016086
place-north,23,Orange,0,Green,0,681,73.42290748898678,0.5286343612334802
place-north,23,Orange,0,Green,1,637,129.1679748822606,0.6373626373626373
place-north,23,Orange,1,Green,0,654,81.11162079510703,0.5122324159021406
place-north,23,Orange,1,Green,1,623,128.6131621187801,0.5906902086677368
place-pktrm,0,Green,0,Red,0,1199,465.09257714762305,0.25854879065888237
place-pktrm,0,Green,0,Red,1,1366,444.0688140556369,0.27818448023426057
place-pktrm,0,Green,1,Red,0,1252,704.89696485623,0.2859424920127795
place-pktrm,0,Green,1,Red,1,1427,575.1969166082691,0.25297827610371404
place-pktrm,0,Red,0,Green,0,536,94.74067164179104,0.40671641791044777
place-pktrm,0,Red,0,Green,1,536,96.29664179104478,0.3787313432835821
place-pktrm,0,Red,1,Green,0,579,62.13989637305699,0.29533678756476683
place-pktrm,0,Red,1,Green,1,579,68.41450777202073,0.33678756476683935
place-pktrm,1,Green,0,Red,0,160,849.58125,0.35625
place-pktrm,1,Green,0,Red,1,179,645.5083798882681,0.36312849162011174
place-pktrm,1,Green,1,Red,0,161,3714.0,0.22981366459627328
place-pktrm,1,Green,1,Red,1,174,3507.3793103448274,0.28735632183908044
place-pktrm,1,Red,0,Green,0,88,142.1818181818182,0.32954545454545453
place-pktrm,1,Red,0,Green,1,88,369.125,0.4659090909090909
place-pktrm,1,Red,1,Green,0,105,190.15238095238095,0.23809523809523805
place-pktrm,1,Red,1,Green,1,105,157.5047619047619,0.44761904761904764
place-pktrm,2,Green,0,Red,0,7,15018.857142857143,0.14285714285714285
place-pktrm,2,Green,0,Red,1,8,8506.375,0.125
place-pktrm,2,Green,1,Red,0,21,10058.142857142857,0.0
place-pktrm,2,Green,1,Red,1,24,10092.958333333334,0.041666666666666664
place-pktrm,2,Red,0,Green,0,1,6793.0,0.0
place-pktrm,2,Red,0,Green,1,1,0.0,0.0
place-pktrm,3,Green,1,Red,0,2,5956.5,0.0
place-pktrm,3,Green,1,Red,1,2,6635.5,0.0
place-pktrm,4,Green,0,Red,0,2,655.0,0.0
place-pktrm,4,Green,0,Red,1,2,2364.5,0.0
place-pktrm,5,Green,0,Red,0,740,130.47432432432433,0.12297297297297294
place-pktrm,5,Green,0,Red,1,849,50.302709069493524,0.17667844522968196
place-pktrm,5,Green,1,Red,0,760,113.31315789473685,0.10394736842105258
place-pktrm,5,Green,1,Red,1,865,88.07052023121388,0.17456647398843927
place-pktrm,5,Red,0,Green,0,238,208.7016806722689,0.21008403361344535
place-pktrm,5,Red,0,Green,1,238,70.73109243697479,0.2436974789915966
place-pktrm,5,Red,1,Green,0,370,121.2054054054054,0.16486486486486485
place-pktrm,5,Red,1,Green,1,370,54.1027027027027,0.18648648648648644
place-pktrm,6,Green,0,Red,0,1597,87.18346900438321,0.20726361928616152
place-pktrm,6,Green,0,Red,1,1818,48.35258525852585,0.2816281628162816
place-pktrm,6,Green,1,Red,0,1463,65.16404647983596,0.14900888585099106
place-pktrm,6,Green,1,Red,1,1660,54.66385542168675,0.23433734939759032
place-pktrm,6,Red,0,Green,0,702,65.38603988603988,0.3717948717948718
place-pktrm,6,Red,0,Green,1,702,60.655270655270655,0.38176638176638167
place-pktrm,6,Red,1,Green,0,832,74.22115384615384,0.34375
place-pktrm,6,Red,1,Green,1,832,56.89903846153846,0.3245192307692308
place-pktrm,7,Green,0,Red,0,1624,105.73953201970443,0.1588669950738916
place-pktrm,7,Green,0,Red,1,1842,66.57328990228012,0.28501628664495116
place-pktrm,7,Green,1,Red,0,1679,70.05598570577725,0.13758189398451456
place-pktrm,7,Green,1,Red,1,1902,63.93953732912723,0.25920084121976866
place-pktrm,7,Red,0,Green,0,792,62.42424242424242,0.5618686868686869
place-pktrm,7,Red,0,Green,1,792,61.04419191919192,0.6174242424242424
place-pktrm,7,Red,1,Green,0,820,59.73658536585366,0.44146341463414634
place-pktrm,7,Red,1,Green,1,820,58.75609756097561,0.5426829268292683
place-pktrm,8,Green,0,Red,0,1662,95.24548736462094,0.20216606498194942
place-pktrm,8,Green,0,Red,1,1893,75.62440570522979,0.36344426835710514
place-pktrm,8,Green,1,Red,0,1736,93.54608294930875,0.1682027649769585
place-pktrm,8,Green,1,Red,1,1969,77.26714068054851,0.31691213814118835
place-pktrm,8,Red,0,Green,0,745,56.81744966442953,0.6442953020134228
place-pktrm,8,Red,0,Green,1,745,38.74630872483222,0.6322147651006711
place-pktrm,8,Red,1,Green,0,852,52.10798122065728,0.45422535211267606
place-pktrm,8,Red,1,Green,1,852,43.0962441314554,0.45422535211267606
place-pktrm,9,Green,0,Red,0,1708,105.2652224824356,0.21896955503512877
place-pktrm,9,Green,0,Red,1,1925,63.97038961038961,0.3168831168831169
place-pktrm,9,Green,1,Red,0,1752,82.89155251141553,0.16609589041095887
place-pktrm,9,Green,1,Red,1,1975,60.97518987341772,0.2673417721518987
place-pktrm,9,Red,0,Green,0,772,57.27461139896373,0.6463730569948186
place-pktrm,9,Red,0,Green,1,772,43.01813471502591,0.6398963730569949
place-pktrm,9,Red,1,Green,0,830,56.795180722891565,0.5072289156626506
place-pktrm,9,Red,1,Green,1,830,39.99518072289157,0.472289156626506
place-pktrm,10,Green,0,Red,0,1695,92.43716814159292,0.20353982300884957
place-pktrm,10,Green,0,Red,1,1913,76.74908520648196,0.34134866701515937
place-pktrm,10,Green,1,Red,0,1743,93.51692484222605,0.17957544463568556
place-pktrm,10,Green,1,Red,1,1976,70.86892712550608,0.30617408906882587
place-pktrm,10,Red,0,Green,0,750,54.82933333333333,0.6293333333333333
place-pktrm,10,Red,0,Green,1,750,53.448,0.6546666666666666
place-pktrm,10,Red,1,Green,0,760,53.50394736842105,0.4710526315789474
place-pktrm,10,Red,1,Green,1,760,50.464473684210525,0.5184210526315789
place-pktrm,11,Green,0,Red,0,1687,72.39893301719027,0.22406639004149373
place-pktrm,11,Green,0,Red,1,1914,63.003657262277954,0.2904911180773249
place-pktrm,11,Green,1,Red,0,1731,77.26516464471403,0.17562102830733678
place-pktrm,11,Green,1,Red,1,1955,62.374424552429666,0.24603580562659844
place-pktrm,11,Red,0,Green,0,688,55.520348837209305,0.5915697674418605
place-pktrm,11,Red,0,Green,1,688,59.29505813953488,0.6816860465116279
place-pktrm,11,Red,1,Green,0,774,49.44961240310077,0.5077519379844961
place-pktrm,11,Red,1,Green,1,774,55.71576227390181,0.58656330749354
place-pktrm,12,Green,0,Red,0,1674,90.42592592592592,0.20250896057347667
place-pktrm,12,Green,0,Red,1,1892,61.994714587737846,0.304968287526427
place-pktrm,12,Green,1,Red,0,1707,95.98066783831283,0.17574692442882245
place-pktrm,12,Green,1,Red,1,1930,63.307253886010365,0.2694300518134715
place-pktrm,12,Red,0,Green,0,707,56.960396039603964,0.6661951909476662
place-pktrm,12,Red,0,Green,1,707,66.93776520509194,0.6973125884016973
place-pktrm,12,Red,1,Green,0,794,58.358942065491185,0.45465994962216627
place-pktrm,12,Red,1,Green,1,794,53.39168765743073,0.5163727959697733
place-pktrm,13,Green,0,Red,0,1652,83.29842615012106,0.2318401937046005
place-pktrm,13,Green,0,Red,1,1872,56.2366452991453,0.3274572649572649
place-pktrm,13,Green,1,Red,0,1684,87.020783847981,0.17755344418052252
place-pktrm,13,Green,1,Red,1,1904,54.734243697478995,0.2841386554621848
place-pktrm,13,Red,0,Green,0,696,52.6551724137931,0.6235632183908046
place-pktrm,13,Red,0,Green,1,696,56.39080459770115,0.6422413793103449
place-pktrm,13,Red,1,Green,0,774,51.298449612403104,0.42118863049095606
place-pktrm,13,Red,1,Green,1,774,46.174418604651166,0.45219638242894056
place-pktrm,14,Green,0,Red,0,1685,85.21364985163204,0.2213649851632047
place-pktrm,14,Green,0,Red,1,1894,57.97307286166843,0.3384371700105597
place-pktrm,14,Green,1,Red,0,1707,91.16988869361452,0.1786760398359695
place-pktrm,14,Green,1,Red,1,1924,58.07848232848233,0.29677754677754675
place-pktrm,14,Red,0,Green,0,724,46.533149171270715,0.6077348066298343
place-pktrm,14,Red,0,Green,1,724,51.780386740331494,0.6629834254143646
place-pktrm,14,Red,1,Green,0,777,45.001287001287004,0.38996138996138996
place-pktrm,14,Red,1,Green,1,777,50.97812097812098,0.41827541827541825
place-pktrm,15,Green,0,Red,0,1681,99.81558596073765,0.24152290303390836
place-pktrm,15,Green,0,Red,1,1906,61.79328436516264,0.39664218258132217
place-pktrm,15,Green,1,Red,0,1702,108.2256169212691,0.217978848413631
place-pktrm,15,Green,1,Red,1,1925,59.348571428571425,0.35220779220779214
place-pktrm,15,Red,0,Green,0,690,52.53188405797101,0.618840579710145
place-pktrm,15,Red,0,Green,1,690,59.778260869565216,0.6202898550724638
place-pktrm,15,Red,1,Green,0,790,55.86582278481013,0.40379746835443037
place-pktrm,15,Red,1,Green,1,790,64.80506329113923,0.43670886075949367
place-pktrm,16,Green,0,Red,0,1698,87.41696113074205,0.24970553592461717
place-pktrm,16,Green,0,Red,1,1909,67.18648507071765,0.3766369827134625
place-pktrm,16,Green,1,Red,0,1720,104.62151162790698,0.2145348837209302
place-pktrm,16,Green,1,Red,1,1933,61.55250905328505,0.3316088980858769
place-pktrm,16,Red,0,Green,0,754,55.39655172413793,0.6286472148541115
place-pktrm,16,Red,0,Green,1,754,61.754641909814325,0.6551724137931034
place-pktrm,16,Red,1,Green,0,780,46.944871794871794,0.40512820512820513
place-pktrm,16,Red,1,Green,1,780,54.333333333333336,0.47307692307692306
place-pktrm,17,Green,0,Red,0,1632,92.06924019607843,0.23284313725490194
place-pktrm,17,Green,0,Red,1,1865,57.6171581769437,0.4032171581769437
place-pktrm,17,Green,1,Red,0,1662,91.33453670276775,0.16847172081829118
place-pktrm,17,Green,1,Red,1,1881,62.15204678362573,0.341839447102605
place-pktrm,17,Red,0,Green,0,711,47.924050632911396,0.6511954992967651
place-pktrm,17,Red,0,Green,1,711,63.38677918424754,0.729957805907173
place-pktrm,17,Red,1,Green,0,814,53.266584766584764,0.4238329238329238
place-pktrm,17,Red,1,Green,1,814,60.36609336609337,0.4828009828009828
place-pktrm,18,Green,0,Red,0,1734,82.52018454440599,0.2012687427912341
place-pktrm,18,Green,0,Red,1,1947,55.56497175141243,0.3713405238828968
place-pktrm,18,Green,1,Red,0,1770,84.68813559322034,0.18926553672316382
place-pktrm,18,Green,1,Red,1,2002,55.484515484515484,0.33166833166833165
place-pktrm,18,Red,0,Green,0,744,47.626344086021504,0.6666666666666666
place-pktrm,18,Red,0,Green,1,744,51.00672043010753,0.7123655913978495
place-pktrm,18,Red,1,Green,0,786,56.717557251908396,0.47837150127226463
place-pktrm,18,Red,1,Green,1,786,50.67175572519084,0.5152671755725191
place-pktrm,19,Green,0,Red,0,1717,84.84973791496797,0.2475247524752475
place-pktrm,19,Green,0,Red,1,1933,56.08070356958096,0.3833419555095706
place-pktrm,19,Green,1,Red,0,1679,88.2424061941632,0.23228111971411552
place-pktrm,19,Green,1,Red,1,1886,54.76405090137858,0.37592788971367974
place-pktrm,19,Red,0,Green,0,727,49.75790921595598,0.6767537826685007
place-pktrm,19,Red,0,Green,1,727,52.63823933975241,0.6506189821182944
place-pktrm,19,Red,1,Green,0,802,53.87655860349127,0.4613466334164589
place-pktrm,19,Red,1,Green,1,802,55.48379052369077,0.48503740648379046
place-pktrm,20,Green,0,Red,0,1664,85.90504807692308,0.2674278846153846
place-pktrm,20,Green,0,Red,1,1892,65.6416490486258,0.41807610993657507
place-pktrm,20,Green,1,Red,0,1751,92.2632781267847,0.23186750428326663
place-pktrm,20,Green,1,Red,1,1990,69.44271356783919,0.3944723618090452
place-pktrm,20,Red,0,Green,0,732,53.66256830601093,0.6871584699453552
place-pktrm,20,Red,0,Green,1,732,55.47950819672131,0.6830601092896175
place-pktrm,20,Red,1,Green,0,753,52.66401062416999,0.46215139442231074
place-pktrm,20,Red,1,Green,1,753,55.98140770252324,0.4701195219123506
place-pktrm,21,Green,0,Red,0,1720,104.27151162790697,0.34651162790697676
place-pktrm,21,Green,0,Red,1,1943,72.5084920226454,0.4379825012866701
place-pktrm,21,Green,1,Red,0,1665,99.68168168168168,0.3129129129129129
place-pktrm,21,Green,1,Red,1,1885,77.57347480106101,0.42917771883289124
place-pktrm,21,Red,0,Green,0,693,49.085137085137085,0.6435786435786436
place-pktrm,21,Red,0,Green,1,693,62.18759018759019,0.6883116883116883
place-pktrm,21,Red,1,Green,0,704,48.8125,0.4815340909090909
place-pktrm,21,Red,1,Green,1,704,60.21022727272727,0.5042613636363636
place-pktrm,22,Green,0,Red,0,1578,92.76425855513308,0.41064638783269963
place-pktrm,22,Green,0,Red,1,1808,71.10342920353982,0.4551991150442478
place-pktrm,22,Green,1,Red,0,1607,91.46235220908525,0.3808338518979465
place-pktrm,22,Green,1,Red,1,1843,75.06022788931091,0.4525230602278893
place-pktrm,22,Red,0,Green,0,634,58.11514195583596,0.6025236593059937
place-pktrm,22,Red,0,Green,1,634,58.21608832807571,0.6482649842271293
place-pktrm,22,Red,1,Green,0,692,50.414739884393065,0.49277456647398843
place-pktrm,22,Red,1,Green,1,692,58.94364161849711,0.5722543352601156
place-pktrm,23,Green,0,Red,0,1401,89.08493932905068,0.48394004282655245
place-pktrm,23,Green,0,Red,1,1568,78.62372448979592,0.5714285714285714
place-pktrm,23,Green,1,Red,0,1394,92.35365853658537,0.445480631276901
place-pktrm,23,Green,1,Red,1,1561,79.41063420884049,0.5592568866111467
place-pktrm,23,Red,0,Green,0,572,56.14335664335665,0.6643356643356644
place-pktrm,23,Red,0,Green,1,578,58.41522491349481,0.7647058823529411
place-pktrm,23,Red,1,Green,0,627,52.28389154704944,0.6156299840510366
place-pktrm,23,Red,1,Green,1,631,51.37717908082409,0.6735340729001584
place-state,0,Blue,0,Orange,0,333,1538.147147147147,0.2702702702702703
place-state,0,Blue,0,Orange,1,331,692.8459214501511,0.38972809667673713
place-state,0,Blue,1,Orange,0,286,655.4125874125874,0.3251748251748251
place-state,0,Blue,1,Orange,1,287,179.93031358885017,0.3414634146341463
place-state,0,Orange,0,Blue,0,478,731.1778242677824,0.09832635983263593
place-state,0,Orange,0,Blue,1,612,228.17320261437908,0.06045751633986926
place-state,0,Orange,1,Blue,0,485,905.2969072164949,0.08865979381443298
place-state,0,Orange,1,Blue,1,627,394.8165869218501,0.06060606060606058
place-state,1,Blue,0,Orange,0,80,3031.3375,0.4625
place-state,1,Blue,0,Orange,1,80,2177.3625,0.36249999999999993
place-state,1,Blue,1,Orange,0,63,1017.7301587301587,0.23809523809523808
place-state,1,Blue,1,Orange,1,67,1065.686567164179,0.2388059701492537
place-state,1,Orange,0,Blue,0,69,3337.2753623188405,0.08695652173913043
place-state,1,Orange,0,Blue,1,94,1495.6914893617022,0.05319148936170212
place-state,1,Orange,1,Blue,0,76,3018.0789473684213,0.23684210526315788
place-state,1,Orange,1,Blue,1,105,1886.5523809523809,0.11428571428571425
place-state,2,Blue,1,Orange,0,1,11489.0,0.0
place-state,2,Blue,1,Orange,1,2,11818.0,0.5
place-state,2,Orange,0,Blue,0,3,11228.666666666666,0.0
place-state,2,Orange,0,Blue,1,3,8030.333333333333,0.0
place-state,2,Orange,1,Blue,0,6,10798.333333333334,0.0
place-state,2,Orange,1,Blue,1,6,10174.166666666666,0.0
place-state,4,Blue,1,Orange,0,2,2379.0,0.0
place-state,4,Blue,1,Orange,1,2,2416.0,0.0
place-state,5,Blue,0,Orange,0,459,94.24183006535948,0.25054466230936817
place-state,5,Blue,0,Orange,1,459,192.45315904139434,0.2875816993464052
place-state,5,Blue,1,Orange,0,439,100.82687927107061,0.2574031890660592
place-state,5,Blue,1,Orange,1,439,196.18451025056947,0.3211845102505695
place-state,5,Orange,0,Blue,0,458,156.3187772925764,0.17467248908296942
place-state,5,Orange,0,Blue,1,460,184.3304347826087,0.21956521739130433
place-state,5,Orange,1,Blue,0,387,97.11111111111111,0.08010335917312657
place-state,5,Orange,1,Blue,1,387,148.2532299741602,0.08010335917312658
place-state,6,Blue,0,Orange,0,831,260.8567990373044,0.4127557160048134
place-state,6,Blue,0,Orange,1,831,205.35499398315284,0.3525872442839951
place-state,6,Blue,1,Orange,0,833,216.74789915966386,0.2472989195678271
place-state,6,Blue,1,Orange,1,833,185.15726290516207,0.26410564225690275
place-state,6,Orange,0,Blue,0,909,74.24532453245324,0.11881188118811879
place-state,6,Orange,0,Blue,1,915,124.07103825136612,0.3038251366120219
place-state,6,Orange,1,Blue,0,863,75.56662804171495,0.12166859791425255
place-state,6,Orange,1,Blue,1,863,105.56546929316339,0.22247972190034757
place-state,7,Blue,0,Orange,0,874,288.9782608695652,0.5251716247139588
place-state,7,Blue,0,Orange,1,874,229.54691075514873,0.4782608695652174
place-state,7,Blue,1,Orange,0,858,231.37412587412587,0.28671328671328666
place-state,7,Blue,1,Orange,1,858,182.23776223776227,0.26806526806526804
place-state,7,Orange,0,Blue,0,919,52.606093579978236,0.10010881392818276
place-state,7,Orange,0,Blue,1,922,90.68438177874187,0.2841648590021692
place-state,7,Orange,1,Blue,0,917,51.24318429661941,0.13958560523446017
place-state,7,Orange,1,Blue,1,917,102.06870229007633,0.3238822246455834
place-state,8,Blue,0,Orange,0,899,223.38820912124584,0.4905450500556173
place-state,8,Blue,0,Orange,1,899,219.8642936596218,0.5027808676307007
place-state,8,Blue,1,Orange,0,895,183.82122905027933,0.3486033519553072
place-state,8,Blue,1,Orange,1,895,202.30614525139666,0.3776536312849162
place-state,8,Orange,0,Blue,0,880,69.03181818181818,0.16022727272727266
place-state,8,Orange,0,Blue,1,889,69.96287964004499,0.2553430821147356
place-state,8,Orange,1,Blue,0,901,81.2219755826859,0.17647058823529407
place-state,8,Orange,1,Blue,1,901,57.724750277469475,0.21309655937846833
place-state,9,Blue,0,Orange,0,844,83.84834123222748,0.48696682464454977
place-state,9,Blue,0,Orange,1,844,126.43364928909952,0.5225118483412322
place-state,9,Blue,1,Orange,0,864,123.50925925925925,0.4398148148148148
place-state,9,Blue,1,Orange,1,864,119.36342592592592,0.44907407407407407
place-state,9,Orange,0,Blue,0,893,98.77379619260918,0.1802911534154535
place-state,9,Orange,0,Blue,1,894,53.79865771812081,0.1812080536912751
place-state,9,Orange,1,Blue,0,910,83.64395604395604,0.1527472527472527
place-state,9,Orange,1,Blue,1,910,63.95384615384615,0.17252747252747247
place-state,10,Blue,0,Orange,0,538,97.46654275092936,0.6115241635687733
place-state,10,Blue,0,Orange,1,538,68.72118959107807,0.5892193308550185
place-state,10,Blue,1,Orange,0,576,75.07118055555556,0.4722222222222222
place-state,10,Blue,1,Orange,1,576,60.78993055555556,0.5208333333333334
place-state,10,Orange,0,Blue,0,774,144.56330749354007,0.14599483204134364
place-state,10,Orange,0,Blue,1,776,120.76030927835052,0.13273195876288657
place-state,10,Orange,1,Blue,0,843,149.6749703440095,0.1008303677342823
place-state,10,Orange,1,Blue,1,843,161.12574139976275,0.11862396204033211
place-state,11,Blue,0,Orange,0,468,74.74786324786325,0.5811965811965812
place-state,11,Blue,0,Orange,1,468,74.60470085470085,0.5405982905982906
place-state,11,Blue,1,Orange,0,463,54.98920086393088,0.5399568034557235
place-state,11,Blue,1,Orange,1,463,60.926565874730024,0.5485961123110151
place-state,11,Orange,0,Blue,0,714,126.30952380952381,0.14005602240896353
place-state,11,Orange,0,Blue,1,714,107.74089635854342,0.1260504201680672
place-state,11,Orange,1,Blue,0,745,104.91275167785236,0.1100671140939597
place-state,11,Orange,1,Blue,1,745,126.86577181208054,0.11812080536912747
place-state,12,Blue,0,Orange,0,552,67.7663043478261,0.5235507246376812
place-state,12,Blue,0,Orange,1,552,68.1413043478261,0.47101449275362317
place-state,12,Blue,1,Orange,0,542,53.199261992619924,0.47601476014760147
place-state,12,Blue,1,Orange,1,542,68.97785977859779,0.492619926199262
place-state,12,Orange,0,Blue,0,736,96.2336956521739,0.18614130434782605
place-state,12,Orange,0,Blue,1,736,96.11684782608695,0.18342391304347822
place-state,12,Orange,1,Blue,0,728,98.07142857142857,0.14423076923076922
place-state,12,Orange,1,Blue,1,728,96.58928571428571,0.14423076923076922
place-state,13,Blue,0,Orange,0,666,83.34384384384384,0.5075075075075075
place-state,13,Blue,0,Orange,1,666,103.78228228228228,0.5495495495495496
place-state,13,Blue,1,Orange,0,649,86.83821263482281,0.4637904468412943
place-state,13,Blue,1,Orange,1,649,78.33590138674884,0.50231124807396
place-state,13,Orange,0,Blue,0,735,64.39863945578232,0.14149659863945574
place-state,13,Orange,0,Blue,1,735,71.91292517006802,0.15102040816326526
place-state,13,Orange,1,Blue,0,728,70.07005494505495,0.1263736263736263
place-state,13,Orange,1,Blue,1,728,97.30906593406593,0.12912087912087908
place-state,14,Blue,0,Orange,0,784,60.61734693877551,0.5318877551020408
place-state,14,Blue,0,Orange,1,784,87.69260204081633,0.5510204081632653
place-state,14,Blue,1,Orange,0,762,62.011811023622045,0.4868766404199475
place-state,14,Blue,1,Orange,1,762,59.227034120734906,0.4435695538057743
place-state,14,Orange,0,Blue,0,844,77.17417061611374,0.164691943127962
place-state,14,Orange,0,Blue,1,845,97.46390532544379,0.23786982248520708
place-state,14,Orange,1,Blue,0,756,80.65343915343915,0.1547619047619047
place-state,14,Orange,1,Blue,1,756,83.9484126984127,0.15608465608465605
place-state,15,Blue,0,Orange,0,841,63.28894173602854,0.5219976218787158
place-state,15,Blue,0,Orange,1,841,83.36979785969085,0.5231866825208086
place-state,15,Blue,1,Orange,0,832,52.50480769230769,0.46153846153846156
place-state,15,Blue,1,Orange,1,832,60.88461538461539,0.47475961538461536
place-state,15,Orange,0,Blue,0,908,63.180616740088105,0.18612334801762112
place-state,15,Orange,0,Blue,1,911,79.23929747530187,0.23161361141602632
place-state,15,Orange,1,Blue,0,870,68.8287356321839,0.22758620689655168
place-state,15,Orange,1,Blue,1,870,65.76091954022988,0.22413793103448273
place-state,16,Blue,0,Orange,0,862,56.16357308584687,0.5185614849187935
place-state,16,Blue,0,Orange,1,862,74.29698375870069,0.4895591647331787
place-state,16,Blue,1,Orange,0,867,56.44175317185698,0.4544405997693195
place-state,16,Blue,1,Orange,1,867,95.98154555940023,0.5178777393310265
place-state,16,Orange,0,Blue,0,888,86.78153153153153,0.21396396396396394
place-state,16,Orange,0,Blue,1,891,63.11784511784512,0.20875420875420872
place-state,16,Orange,1,Blue,0,881,93.35868331441544,0.21225879682179338
place-state,16,Orange,1,Blue,1,881,69.96254256526674,0.16685584562996592
place-state,17,Blue,0,Orange,0,867,77.2641291810842,0.5420991926182238
place-state,17,Blue,0,Orange,1,867,75.14763552479815,0.5178777393310265
