line,parent_station,service_hour,time_period,comparable_stop_events,share_late_over_5_minutes,median_schedule_difference_seconds,average_delay_when_late_seconds,median_delay_when_late_seconds,station_name
Green,place-prmnl,8,Morning peak (7-9 AM),951,0.1156677181913775,-79.0,512.290909090909,443.5,Prudential
Green,place-prmnl,9,Midday (9 AM-4 PM),968,0.18181818181818182,-14.0,505.5681818181818,445.0,Prudential
Green,place-prmnl,10,Midday (9 AM-4 PM),958,0.19937369519832984,-3.5,567.7853403141361,474.0,Prudential
Green,place-prmnl,11,Midday (9 AM-4 PM),935,0.15935828877005348,-47.0,548.771812080537,472.0,Prudential
Green,place-prmnl,12,Midday (9 AM-4 PM),927,0.15857605177993528,-48.0,529.4965986394558,458.0,Prudential
Green,place-prmnl,13,Midday (9 AM-4 PM),927,0.1423948220064725,-49.0,501.1212121212121,448.5,Prudential
Green,place-prmnl,14,Midday (9 AM-4 PM),925,0.1589189189189189,-30.0,508.9183673469388,428.0,Prudential
Green,place-prmnl,15,Midday (9 AM-4 PM),945,0.17354497354497356,0.0,571.189024390244,466.0,Prudential
Green,place-prmnl,16,Evening peak (4-6 PM),967,0.16959669079627715,-57.0,588.0731707317074,486.5,Prudential
Green,place-prmnl,17,Evening peak (4-6 PM),933,0.25509110396570206,39.0,558.4957983193277,465.0,Prudential
Green,place-prmnl,18,Night,969,0.2549019607843137,91.0,582.3684210526316,507.0,Prudential
Green,place-prmnl,19,Night,968,0.24173553719008264,37.5,599.7820512820513,519.0,Prudential
Green,place-prmnl,20,Night,962,0.13825363825363826,-95.0,569.6390977443609,485.0,Prudential
Green,place-prmnl,21,Night,973,0.131551901336074,-39.0,596.65625,481.0,Prudential
Green,place-prmnl,22,Night,965,0.24145077720207253,42.0,560.2231759656653,458.0,Prudential
Green,place-prmnl,23,Night,934,0.18950749464668093,21.5,565.1468926553672,499.0,Prudential
Green,place-river,11,Midday (9 AM-4 PM),1,0.0,-529.0,,,Riverside
Green,place-river,12,Midday (9 AM-4 PM),1,1.0,605.0,605.0,605.0,Riverside
Green,place-rsmnl,0,Early / night,589,0.25127334465195245,113.0,595.8986486486486,492.5,Reservoir
Green,place-rsmnl,1,Early / night,382,0.2617801047120419,52.5,630.05,567.0,Reservoir
Green,place-rsmnl,2,Early / night,41,0.36585365853658536,192.0,702.4,626.0,Reservoir
Green,place-rsmnl,5,Early / night,339,0.05309734513274336,82.0,408.8888888888889,394.5,Reservoir
Green,place-rsmnl,6,Early / night,708,0.1440677966101695,86.0,473.96078431372547,402.0,Reservoir
Green,place-rsmnl,7,Morning peak (7-9 AM),762,0.1968503937007874,64.0,570.8266666666667,478.0,Reservoir
Green,place-rsmnl,8,Morning peak (7-9 AM),873,0.20504009163802978,92.0,546.6033519553073,492.0,Reservoir
Green,place-rsmnl,9,Midday (9 AM-4 PM),859,0.20139697322467986,74.0,549.8612716763006,480.0,Reservoir
Green,place-rsmnl,10,Midday (9 AM-4 PM),829,0.20627261761158022,49.0,571.9766081871345,474.0,Reservoir
Green,place-rsmnl,11,Midday (9 AM-4 PM),828,0.27294685990338163,87.5,572.8451327433628,471.0,Reservoir
Green,place-rsmnl,12,Midday (9 AM-4 PM),816,0.2867647058823529,118.0,585.7051282051282,503.5,Reservoir
Green,place-rsmnl,13,Midday (9 AM-4 PM),859,0.2759022118742724,131.0,590.3839662447257,518.0,Reservoir
Green,place-rsmnl,14,Midday (9 AM-4 PM),858,0.2948717948717949,138.5,583.897233201581,520.0,Reservoir
Green,place-rsmnl,15,Midday (9 AM-4 PM),864,0.33796296296296297,148.0,570.2123287671233,494.5,Reservoir
Green,place-rsmnl,16,Evening peak (4-6 PM),889,0.31833520809898763,135.0,590.8021201413428,510.0,Reservoir
Green,place-rsmnl,17,Evening peak (4-6 PM),839,0.3075089392133492,146.0,577.7519379844962,498.0,Reservoir
Green,place-rsmnl,18,Night,840,0.30714285714285716,157.0,613.0232558139535,524.0,Reservoir
Green,place-rsmnl,19,Night,898,0.3184855233853007,156.0,587.3181818181819,513.0,Reservoir
Green,place-rsmnl,20,Night,861,0.2926829268292683,149.0,596.1825396825396,502.5,Reservoir
Green,place-rsmnl,21,Night,897,0.24414715719063546,121.0,569.8767123287671,484.0,Reservoir
Green,place-rsmnl,22,Night,804,0.29850746268656714,132.5,581.4375,499.0,Reservoir
Green,place-rsmnl,23,Night,850,0.2858823529411765,148.0,581.559670781893,475.0,Reservoir
Green,place-rvrwy,0,Early / night,954,0.18553459119496854,-24.0,555.3502824858757,495.0,Riverway
Green,place-rvrwy,1,Early / night,155,0.22580645161290322,42.0,625.8571428571429,537.0,Riverway
Green,place-rvrwy,2,Early / night,14,0.42857142857142855,276.5,403.8333333333333,378.5,Riverway
Green,place-rvrwy,5,Early / night,191,0.020942408376963352,-260.0,411.5,385.0,Riverway
Green,place-rvrwy,6,Early / night,775,0.07354838709677419,-141.0,505.0175438596491,411.0,Riverway
Green,place-rvrwy,7,Morning peak (7-9 AM),922,0.08459869848156182,-191.0,624.974358974359,476.0,Riverway
Green,place-rvrwy,8,Morning peak (7-9 AM),930,0.0935483870967742,-130.5,547.8735632183908,472.0,Riverway
Green,place-rvrwy,9,Midday (9 AM-4 PM),945,0.18624338624338624,1.0,502.33522727272725,437.5,Riverway
Green,place-rvrwy,10,Midday (9 AM-4 PM),890,0.1853932584269663,-20.5,555.1939393939394,491.0,Riverway
Green,place-rvrwy,11,Midday (9 AM-4 PM),900,0.15,-68.5,545.6,456.0,Riverway
Green,place-rvrwy,12,Midday (9 AM-4 PM),881,0.1373439273552781,-104.0,551.1818181818181,477.0,Riverway
Green,place-rvrwy,13,Midday (9 AM-4 PM),947,0.1457233368532207,-68.0,518.7826086956521,459.0,Riverway
Green,place-rvrwy,14,Midday (9 AM-4 PM),890,0.15056179775280898,-48.0,504.32835820895525,437.5,Riverway
Green,place-rvrwy,15,Midday (9 AM-4 PM),951,0.14616193480546794,-40.0,595.136690647482,507.0,Riverway
Green,place-rvrwy,16,Evening peak (4-6 PM),923,0.19068255687973998,-77.0,517.6193181818181,456.0,Riverway
Green,place-rvrwy,17,Evening peak (4-6 PM),905,0.24751381215469614,4.0,567.5044642857143,460.0,Riverway
Green,place-rvrwy,18,Night,952,0.24894957983193278,78.0,598.1350210970464,539.0,Riverway
Green,place-rvrwy,19,Night,957,0.24033437826541273,16.0,592.8478260869565,524.0,Riverway
Green,place-rvrwy,20,Night,954,0.12578616352201258,-145.0,624.05,544.0,Riverway
Green,place-rvrwy,21,Night,956,0.1307531380753138,-97.0,586.496,501.0,Riverway
Green,place-rvrwy,22,Night,978,0.22085889570552147,32.0,578.324074074074,477.5,Riverway
Green,place-rvrwy,23,Night,856,0.16355140186915887,-49.5,600.9,492.5,Riverway
Green,place-smary,0,Early / night,670,0.20597014925373133,11.5,629.4565217391304,532.5,Saint Marys Street
Green,place-smary,1,Early / night,172,0.31976744186046513,187.0,770.2727272727273,668.0,Saint Marys Street
Green,place-smary,2,Early / night,21,0.14285714285714285,18.0,492.6666666666667,410.0,Saint Marys Street
Green,place-smary,5,Early / night,344,0.03488372093023256,3.5,407.0,326.5,Saint Marys Street
Green,place-smary,6,Early / night,808,0.14356435643564355,50.5,464.75,401.0,Saint Marys Street
Green,place-smary,7,Morning peak (7-9 AM),930,0.0935483870967742,3.0,488.632183908046,409.0,Saint Marys Street
Green,place-smary,8,Morning peak (7-9 AM),965,0.20725388601036268,109.0,482.035,404.5,Saint Marys Street
Green,place-smary,9,Midday (9 AM-4 PM),969,0.27657378740970073,139.0,506.1268656716418,453.0,Saint Marys Street
Green,place-smary,10,Midday (9 AM-4 PM),979,0.236976506639428,86.0,567.7715517241379,500.0,Saint Marys Street
Green,place-smary,11,Midday (9 AM-4 PM),909,0.24972497249724973,115.0,505.49339207048456,436.0,Saint Marys Street
Green,place-smary,12,Midday (9 AM-4 PM),913,0.18729463307776562,82.0,560.8654970760234,472.0,Saint Marys Street
Green,place-smary,13,Midday (9 AM-4 PM),922,0.25488069414316705,119.0,533.7276595744681,462.0,Saint Marys Street
Green,place-smary,14,Midday (9 AM-4 PM),965,0.22279792746113988,115.0,536.7581395348838,469.0,Saint Marys Street
Green,place-smary,15,Midday (9 AM-4 PM),955,0.2523560209424084,115.0,526.7676348547718,443.0,Saint Marys Street
Green,place-smary,16,Evening peak (4-6 PM),950,0.2463157894736842,93.0,550.8076923076923,479.0,Saint Marys Street
Green,place-smary,17,Evening peak (4-6 PM),914,0.2724288840262582,108.0,545.6305220883534,484.0,Saint Marys Street
Green,place-smary,18,Night,945,0.2634920634920635,103.0,619.3935742971887,514.0,Saint Marys Street
Green,place-smary,19,Night,950,0.24947368421052632,129.5,525.4725738396625,449.0,Saint Marys Street
Green,place-smary,20,Night,946,0.2959830866807611,156.5,539.9214285714286,495.0,Saint Marys Street
Green,place-smary,21,Night,914,0.24288840262582057,92.0,529.7612612612612,480.5,Saint Marys Street
Green,place-smary,22,Night,874,0.2528604118993135,114.0,540.2307692307693,467.0,Saint Marys Street
Green,place-smary,23,Night,810,0.3234567901234568,161.5,631.5687022900763,506.0,Saint Marys Street
Green,place-sougr,0,Early / night,627,0.1850079744816587,-17.0,605.1810344827586,532.0,South Street
Green,place-sougr,1,Early / night,325,0.3230769230769231,53.0,628.2,539.0,South Street
Green,place-sougr,2,Early / night,44,0.11363636363636363,-228.5,849.4,861.0,South Street
Green,place-sougr,3,Early / night,1,1.0,983.0,983.0,983.0,South Street
Green,place-sougr,5,Early / night,351,0.037037037037037035,-25.0,751.2307692307693,563.0,South Street
Green,place-sougr,6,Early / night,577,0.07279029462738301,-22.0,446.07142857142856,410.0,South Street
Green,place-sougr,7,Morning peak (7-9 AM),862,0.08584686774941995,-28.5,488.43243243243245,398.5,South Street
Green,place-sougr,8,Morning peak (7-9 AM),917,0.10032715376226826,-18.0,527.8586956521739,403.0,South Street
Green,place-sougr,9,Midday (9 AM-4 PM),895,0.1553072625698324,0.0,551.158273381295,479.0,South Street
Green,place-sougr,10,Midday (9 AM-4 PM),896,0.15959821428571427,-12.0,605.8461538461538,504.0,South Street
Green,place-sougr,11,Midday (9 AM-4 PM),909,0.1716171617161716,-8.0,617.3525641025641,504.0,South Street
Green,place-sougr,12,Midday (9 AM-4 PM),840,0.13452380952380952,-30.5,598.5309734513274,513.0,South Street
Green,place-sougr,13,Midday (9 AM-4 PM),870,0.19195402298850575,-1.5,579.7125748502993,473.0,South Street
Green,place-sougr,14,Midday (9 AM-4 PM),885,0.14463276836158193,-14.0,598.1171875,529.5,South Street
Green,place-sougr,15,Midday (9 AM-4 PM),871,0.17336394948335246,11.0,612.5827814569536,524.0,South Street
Green,place-sougr,16,Evening peak (4-6 PM),882,0.18253968253968253,-21.5,625.1863354037267,514.0,South Street
Green,place-sougr,17,Evening peak (4-6 PM),851,0.17508813160987075,3.0,588.8657718120805,504.0,South Street
Green,place-sougr,18,Night,870,0.24022988505747125,37.5,700.8181818181819,592.0,South Street
Green,place-sougr,19,Night,859,0.19324796274738068,-6.0,667.1204819277109,569.0,South Street
Green,place-sougr,20,Night,845,0.2331360946745562,11.0,623.5279187817259,531.0,South Street
Green,place-sougr,21,Night,829,0.17370325693606756,10.0,596.8680555555555,506.5,South Street
Green,place-sougr,22,Night,810,0.1962962962962963,19.5,586.0817610062893,471.0,South Street
Green,place-sougr,23,Night,778,0.2583547557840617,53.5,619.8059701492538,537.0,South Street
Green,place-spmnl,0,Early / night,1599,0.17448405253283303,1.0,583.179211469534,500.0,Science Park
Green,place-spmnl,1,Early / night,548,0.19708029197080293,-65.0,589.6481481481482,514.5,Science Park
Green,place-spmnl,2,Early / night,54,0.12962962962962962,-214.0,494.57142857142856,431.0,Science Park
Green,place-spmnl,5,Early / night,709,0.07193229901269393,33.0,503.6078431372549,447.0,Science Park
Green,place-spmnl,6,Early / night,1659,0.09584086799276673,-6.0,523.0,440.0,Science Park
Green,place-spmnl,7,Morning peak (7-9 AM),1701,0.1128747795414462,-10.0,534.8958333333334,462.0,Science Park
Green,place-spmnl,8,Morning peak (7-9 AM),1760,0.13863636363636364,8.0,503.77868852459017,434.5,Science Park
Green,place-spmnl,9,Midday (9 AM-4 PM),1818,0.1628162816281628,15.5,524.75,455.0,Science Park
Green,place-spmnl,10,Midday (9 AM-4 PM),1717,0.1956901572510192,36.0,583.5922619047619,478.0,Science Park
Green,place-spmnl,11,Midday (9 AM-4 PM),1784,0.1687219730941704,3.5,578.172757475083,491.0,Science Park
Green,place-spmnl,12,Midday (9 AM-4 PM),1740,0.18735632183908046,26.5,562.6134969325153,491.5,Science Park
Green,place-spmnl,13,Midday (9 AM-4 PM),1793,0.2030117122141662,58.0,537.8901098901099,453.5,Science Park
Green,place-spmnl,14,Midday (9 AM-4 PM),1778,0.172103487064117,41.0,537.3921568627451,456.0,Science Park
Green,place-spmnl,15,Midday (9 AM-4 PM),1766,0.21857304643261607,90.0,560.0829015544041,492.0,Science Park
Green,place-spmnl,16,Evening peak (4-6 PM),1817,0.23665382498624105,88.0,597.9209302325581,527.0,Science Park
Green,place-spmnl,17,Evening peak (4-6 PM),1752,0.24942922374429224,86.0,603.5171624713959,519.0,Science Park
Green,place-spmnl,18,Night,1820,0.26373626373626374,97.0,598.2416666666667,513.5,Science Park
Green,place-spmnl,19,Night,1790,0.24636871508379887,69.0,596.3174603174604,523.0,Science Park
Green,place-spmnl,20,Night,1909,0.18072289156626506,50.0,540.9159420289855,481.0,Science Park
Green,place-spmnl,21,Night,1767,0.18109790605546122,42.0,561.9375,460.5,Science Park
Green,place-spmnl,22,Night,1841,0.20858229223248234,52.0,590.7708333333334,486.0,Science Park
Green,place-spmnl,23,Night,1708,0.22131147540983606,63.5,623.9973544973545,542.5,Science Park
Green,place-sthld,0,Early / night,640,0.2203125,-7.5,569.6170212765958,500.0,Sutherland Road
Green,place-sthld,1,Early / night,307,0.30618892508143325,80.0,673.1489361702128,563.0,Sutherland Road
Green,place-sthld,2,Early / night,33,0.18181818181818182,-91.0,727.8333333333334,635.5,Sutherland Road
Green,place-sthld,5,Early / night,345,0.02608695652173913,-18.0,603.2222222222222,528.0,Sutherland Road
Green,place-sthld,6,Early / night,630,0.1,8.5,437.36507936507934,380.0,Sutherland Road
Green,place-sthld,7,Morning peak (7-9 AM),878,0.08997722095671981,3.0,487.2911392405063,427.0,Sutherland Road
Green,place-sthld,8,Morning peak (7-9 AM),926,0.09935205183585313,28.0,537.2282608695652,420.5,Sutherland Road
Green,place-sthld,9,Midday (9 AM-4 PM),930,0.1870967741935484,41.0,531.6609195402299,439.0,Sutherland Road
Green,place-sthld,10,Midday (9 AM-4 PM),905,0.1856353591160221,38.0,585.6964285714286,504.5,Sutherland Road
Green,place-sthld,11,Midday (9 AM-4 PM),919,0.19042437431991294,33.0,599.3885714285715,475.0,Sutherland Road
Green,place-sthld,12,Midday (9 AM-4 PM),848,0.16391509433962265,0.5,551.0359712230215,480.0,Sutherland Road
Green,place-sthld,13,Midday (9 AM-4 PM),874,0.20137299771167047,42.0,563.6022727272727,478.5,Sutherland Road
Green,place-sthld,14,Midday (9 AM-4 PM),876,0.1689497716894977,33.0,593.3783783783783,514.0,Sutherland Road
Green,place-sthld,15,Midday (9 AM-4 PM),891,0.1840628507295174,-5.0,592.2865853658536,489.0,Sutherland Road
Green,place-sthld,16,Evening peak (4-6 PM),881,0.188422247446084,10.0,637.4036144578313,542.0,Sutherland Road
Green,place-sthld,17,Evening peak (4-6 PM),867,0.20761245674740483,6.0,625.4722222222222,549.0,Sutherland Road
Green,place-sthld,18,Night,864,0.25578703703703703,72.5,690.0,603.0,Sutherland Road
Green,place-sthld,19,Night,892,0.21748878923766815,29.0,651.0670103092783,558.5,Sutherland Road
Green,place-sthld,20,Night,869,0.24971231300345226,56.0,635.479262672811,542.0,Sutherland Road
Green,place-sthld,21,Night,824,0.2099514563106796,85.5,587.1156069364162,519.0,Sutherland Road
Green,place-sthld,22,Night,811,0.22318125770653513,46.0,568.3314917127071,467.0,Sutherland Road
Green,place-sthld,23,Night,818,0.2603911980440098,59.0,620.8967136150235,525.0,Sutherland Road
Green,place-stpul,0,Early / night,649,0.23420647149460708,65.0,613.1315789473684,532.5,Saint Paul Street
Green,place-stpul,1,Early / night,179,0.33519553072625696,178.0,727.4,630.5,Saint Paul Street
Green,place-stpul,2,Early / night,23,0.13043478260869565,-81.0,525.6666666666666,460.0,Saint Paul Street
Green,place-stpul,5,Early / night,370,0.05945945945945946,81.0,412.6363636363636,345.5,Saint Paul Street
Green,place-stpul,6,Early / night,796,0.13944723618090452,63.5,473.0990990990991,403.0,Saint Paul Street
Green,place-stpul,7,Morning peak (7-9 AM),924,0.08766233766233766,33.0,502.962962962963,426.0,Saint Paul Street
Green,place-stpul,8,Morning peak (7-9 AM),960,0.175,105.0,488.3809523809524,412.0,Saint Paul Street
Green,place-stpul,9,Midday (9 AM-4 PM),987,0.2735562310030395,143.0,502.1333333333333,450.5,Saint Paul Street
Green,place-stpul,10,Midday (9 AM-4 PM),962,0.24220374220374222,97.0,560.7124463519314,481.0,Saint Paul Street
Green,place-stpul,11,Midday (9 AM-4 PM),921,0.23561346362649294,134.0,508.6958525345622,434.0,Saint Paul Street
Green,place-stpul,12,Midday (9 AM-4 PM),909,0.22332233223322331,118.0,536.7980295566502,453.0,Saint Paul Street
Green,place-stpul,13,Midday (9 AM-4 PM),913,0.23658269441401972,123.0,539.5092592592592,472.0,Saint Paul Street
Green,place-stpul,14,Midday (9 AM-4 PM),959,0.21063607924921793,104.0,516.9851485148515,450.5,Saint Paul Street
Green,place-stpul,15,Midday (9 AM-4 PM),944,0.23834745762711865,122.0,534.6133333333333,452.0,Saint Paul Street
Green,place-stpul,16,Evening peak (4-6 PM),943,0.24284199363732767,111.0,527.0480349344978,451.0,Saint Paul Street
Green,place-stpul,17,Evening peak (4-6 PM),909,0.24972497249724973,103.0,547.2246696035243,470.0,Saint Paul Street
Green,place-stpul,18,Night,942,0.2526539278131635,100.5,601.8781512605042,490.0,Saint Paul Street
Green,place-stpul,19,Night,953,0.2633788037775446,144.0,509.75298804780874,454.0,Saint Paul Street
Green,place-stpul,20,Night,931,0.33297529538131043,182.0,534.0064516129032,488.5,Saint Paul Street
Green,place-stpul,21,Night,918,0.2570806100217865,139.5,544.7203389830509,495.0,Saint Paul Street
Green,place-stpul,22,Night,874,0.2723112128146453,143.5,538.5966386554621,481.0,Saint Paul Street
Green,place-stpul,23,Night,814,0.36117936117936117,213.0,623.2142857142857,512.5,Saint Paul Street
Green,place-sumav,0,Early / night,526,0.20152091254752852,1.5,613.0849056603773,539.5,Summit Avenue
Green,place-sumav,1,Early / night,167,0.30538922155688625,127.0,716.1960784313726,630.0,Summit Avenue
Green,place-sumav,2,Early / night,19,0.21052631578947367,2.0,509.25,486.5,Summit Avenue
Green,place-sumav,5,Early / night,373,0.03753351206434316,6.0,426.2857142857143,358.0,Summit Avenue
Green,place-sumav,6,Early / night,704,0.140625,37.0,494.57575757575756,435.0,Summit Avenue
Green,place-sumav,7,Morning peak (7-9 AM),815,0.07975460122699386,24.0,516.8615384615384,450.0,Summit Avenue
Green,place-sumav,8,Morning peak (7-9 AM),851,0.16803760282021152,77.0,491.72027972027973,399.0,Summit Avenue
Green,place-sumav,9,Midday (9 AM-4 PM),862,0.26450116009280744,138.0,510.42105263157896,471.0,Summit Avenue
Green,place-sumav,10,Midday (9 AM-4 PM),844,0.23222748815165878,78.5,552.5765306122449,500.0,Summit Avenue
Green,place-sumav,11,Midday (9 AM-4 PM),818,0.20537897310513448,56.0,541.4285714285714,447.0,Summit Avenue
Green,place-sumav,12,Midday (9 AM-4 PM),794,0.2040302267002519,70.5,567.6296296296297,486.5,Summit Avenue
Green,place-sumav,13,Midday (9 AM-4 PM),807,0.20817843866171004,71.0,552.9761904761905,461.5,Summit Avenue
Green,place-sumav,14,Midday (9 AM-4 PM),832,0.16706730769230768,68.0,547.3237410071943,478.0,Summit Avenue
Green,place-sumav,15,Midday (9 AM-4 PM),850,0.1976470588235294,53.0,577.3571428571429,443.0,Summit Avenue
Green,place-sumav,16,Evening peak (4-6 PM),831,0.23345367027677497,88.0,547.2835051546392,491.0,Summit Avenue
Green,place-sumav,17,Evening peak (4-6 PM),796,0.22738693467336685,69.0,563.182320441989,486.0,Summit Avenue
Green,place-sumav,18,Night,829,0.24607961399276237,89.0,629.5245098039215,510.5,Summit Avenue
Green,place-sumav,19,Night,831,0.19855595667870035,80.0,553.7515151515152,452.0,Summit Avenue
Green,place-sumav,20,Night,833,0.25690276110444177,111.0,566.0280373831775,498.5,Summit Avenue
Green,place-sumav,21,Night,830,0.22048192771084338,67.0,552.4808743169399,495.0,Summit Avenue
Green,place-sumav,22,Night,763,0.1965923984272608,59.0,557.1066666666667,465.5,Summit Avenue
Green,place-sumav,23,Night,713,0.2538569424964937,94.0,695.6574585635359,572.0,Summit Avenue
Green,place-tapst,0,Early / night,468,0.18376068376068377,10.5,622.7906976744187,508.0,Tappan Street
Green,place-tapst,1,Early / night,153,0.29411764705882354,80.0,698.6222222222223,652.0,Tappan Street
Green,place-tapst,2,Early / night,17,0.11764705882352941,-184.0,716.5,716.5,Tappan Street
Green,place-tapst,5,Early / night,390,0.020512820512820513,-4.5,429.375,401.0,Tappan Street
Green,place-tapst,6,Early / night,621,0.10305958132045089,14.0,490.375,433.5,Tappan Street
Green,place-tapst,7,Morning peak (7-9 AM),728,0.07142857142857142,-7.0,531.0961538461538,438.0,Tappan Street
Green,place-tapst,8,Morning peak (7-9 AM),781,0.10243277848911651,42.0,521.125,394.5,Tappan Street
Green,place-tapst,9,Midday (9 AM-4 PM),790,0.19240506329113924,71.5,481.5657894736842,427.5,Tappan Street
Green,place-tapst,10,Midday (9 AM-4 PM),748,0.17780748663101603,49.0,540.781954887218,479.0,Tappan Street
Green,place-tapst,11,Midday (9 AM-4 PM),735,0.1673469387755102,34.0,553.7479674796748,463.0,Tappan Street
Green,place-tapst,12,Midday (9 AM-4 PM),727,0.1746905089408528,40.0,545.6614173228346,461.0,Tappan Street
Green,place-tapst,13,Midday (9 AM-4 PM),731,0.17783857729138167,72.0,547.223076923077,472.0,Tappan Street
Green,place-tapst,14,Midday (9 AM-4 PM),733,0.15416098226466576,57.0,574.4955752212389,504.0,Tappan Street
Green,place-tapst,15,Midday (9 AM-4 PM),739,0.17861975642760486,60.0,554.5681818181819,479.5,Tappan Street
Green,place-tapst,16,Evening peak (4-6 PM),736,0.24728260869565216,107.0,539.9945054945055,455.5,Tappan Street
Green,place-tapst,17,Evening peak (4-6 PM),717,0.21199442119944212,56.0,564.0855263157895,489.5,Tappan Street
Green,place-tapst,18,Night,744,0.23790322580645162,94.0,610.361581920904,492.0,Tappan Street
Green,place-tapst,19,Night,769,0.16514954486345904,41.0,549.1023622047244,472.0,Tappan Street
Green,place-tapst,20,Night,729,0.2222222222222222,74.0,569.6481481481482,514.5,Tappan Street
Green,place-tapst,21,Night,734,0.19618528610354224,21.5,525.3194444444445,473.5,Tappan Street
Green,place-tapst,22,Night,711,0.1631504922644163,6.0,574.7327586206897,491.5,Tappan Street
Green,place-tapst,23,Night,627,0.24401913875598086,75.0,644.3071895424837,526.0,Tappan Street
Green,place-unsqu,2,Early / night,1,1.0,1191.0,1191.0,1191.0,Union Square
Green,place-unsqu,11,Midday (9 AM-4 PM),1,1.0,1003.0,1003.0,1003.0,Union Square
Green,place-unsqu,13,Midday (9 AM-4 PM),1,0.0,-517.0,,,Union Square
Green,place-unsqu,23,Night,1,0.0,-72.0,,,Union Square
Green,place-waban,0,Early / night,530,0.24528301886792453,86.5,579.7692307692307,502.5,Waban
Green,place-waban,1,Early / night,441,0.25396825396825395,49.0,637.4553571428571,546.0,Waban
Green,place-waban,2,Early / night,58,0.3620689655172414,127.5,791.047619047619,697.0,Waban
Green,place-waban,4,Early / night,38,0.0,51.0,,,Waban
Green,place-waban,5,Early / night,366,0.04644808743169399,83.0,400.3529411764706,387.0,Waban
Green,place-waban,6,Early / night,651,0.11059907834101383,80.0,497.05555555555554,428.5,Waban
Green,place-waban,7,Morning peak (7-9 AM),752,0.13962765957446807,47.5,529.9238095238095,432.0,Waban
Green,place-waban,8,Morning peak (7-9 AM),831,0.15643802647412755,57.0,562.0307692307692,477.5,Waban
Green,place-waban,9,Midday (9 AM-4 PM),828,0.20531400966183574,78.5,542.6411764705882,465.0,Waban
Green,place-waban,10,Midday (9 AM-4 PM),828,0.1678743961352657,47.5,557.7482014388489,455.0,Waban
Green,place-waban,11,Midday (9 AM-4 PM),809,0.22373300370828184,71.0,549.0441988950276,476.0,Waban
Green,place-waban,12,Midday (9 AM-4 PM),821,0.24482338611449453,106.0,598.179104477612,506.0,Waban
Green,place-waban,13,Midday (9 AM-4 PM),824,0.24150485436893204,99.5,612.2663316582915,497.0,Waban
Green,place-waban,14,Midday (9 AM-4 PM),856,0.25817757009345793,115.5,591.7058823529412,492.0,Waban
Green,place-waban,15,Midday (9 AM-4 PM),865,0.292485549132948,149.0,560.2173913043479,479.0,Waban
Green,place-waban,16,Evening peak (4-6 PM),851,0.26674500587544064,103.0,588.0132158590309,510.0,Waban
Green,place-waban,17,Evening peak (4-6 PM),840,0.2785714285714286,127.0,591.2692307692307,516.0,Waban
Green,place-waban,18,Night,801,0.3146067415730337,159.0,642.1269841269841,536.0,Waban
Green,place-waban,19,Night,882,0.30158730158730157,162.0,578.4661654135339,497.5,Waban
Green,place-waban,20,Night,841,0.291319857312723,130.0,609.3387755102041,493.0,Waban
Green,place-waban,21,Night,885,0.23728813559322035,127.0,564.5238095238095,472.0,Waban
Green,place-waban,22,Night,792,0.3042929292929293,146.0,591.0746887966804,495.0,Waban
Green,place-waban,23,Night,819,0.29304029304029305,154.0,584.3875,492.0,Waban
Green,place-wascm,0,Early / night,628,0.1735668789808917,3.5,596.6238532110092,543.0,Washington Street
Green,place-wascm,1,Early / night,292,0.2773972602739726,26.5,649.5061728395061,546.0,Washington Street
Green,place-wascm,2,Early / night,31,0.12903225806451613,-122.0,911.0,986.5,Washington Street
Green,place-wascm,5,Early / night,350,0.02857142857142857,-5.5,598.9,570.5,Washington Street
Green,place-wascm,6,Early / night,656,0.0899390243902439,3.0,440.45762711864404,393.0,Washington Street
Green,place-wascm,7,Morning peak (7-9 AM),869,0.07825086306098965,-10.0,483.97058823529414,414.0,Washington Street
Green,place-wascm,8,Morning peak (7-9 AM),930,0.1032258064516129,33.5,520.1875,417.0,Washington Street
Green,place-wascm,9,Midday (9 AM-4 PM),928,0.19181034482758622,63.0,518.4269662921348,437.0,Washington Street
Green,place-wascm,10,Midday (9 AM-4 PM),931,0.1858216970998926,48.0,563.4797687861271,474.0,Washington Street
Green,place-wascm,11,Midday (9 AM-4 PM),921,0.18458197611292074,39.0,603.4058823529411,477.5,Washington Street
Green,place-wascm,12,Midday (9 AM-4 PM),859,0.16880093131548313,17.0,540.7034482758621,470.0,Washington Street
Green,place-wascm,13,Midday (9 AM-4 PM),876,0.1872146118721461,28.5,556.4878048780488,472.5,Washington Street
Green,place-wascm,14,Midday (9 AM-4 PM),876,0.1643835616438356,38.5,569.0,499.5,Washington Street
Green,place-wascm,15,Midday (9 AM-4 PM),900,0.18666666666666668,40.0,591.9702380952381,492.5,Washington Street
Green,place-wascm,16,Evening peak (4-6 PM),882,0.17573696145124718,32.0,614.4258064516129,518.0,Washington Street
Green,place-wascm,17,Evening peak (4-6 PM),874,0.2128146453089245,48.5,566.8172043010753,482.0,Washington Street
Green,place-wascm,18,Night,878,0.2528473804100228,93.5,628.1576576576576,534.5,Washington Street
Green,place-wascm,19,Night,895,0.20782122905027933,53.0,617.6505376344086,519.0,Washington Street
Green,place-wascm,20,Night,864,0.23726851851851852,67.0,591.2731707317073,483.0,Washington Street
